Customer ID,Recency,Frequency,Monetary,Frequency_log,Monetary_log,DBSCAN_Cluster,KMeans_Cluster
12414.0,217,6,952.41,1.9459101490553132,6.860045031492727,0,0
12415.0,24,28,144458.37,3.367295829986474,11.88075357052652,-1,0
12416.0,657,1,202.56,0.6931471805599453,5.315960801720632,1,1
12417.0,3,20,6816.91,3.044522437723423,8.827308252258714,0,0
12418.0,113,4,2021.2,1.6094379124341003,7.6119413066572985,0,0
12419.0,386,2,503.01,1.0986122886681098,6.222596109144375,0,1
12420.0,64,1,600.39,0.6931471805599453,6.3992436425478765,1,1
12421.0,16,6,1098.6,1.9459101490553132,7.00270175629109,0,0
12422.0,96,17,5231.8,2.8903717578961645,8.562701786647002,0,0
12423.0,1,10,2622.39,2.3978952727983707,7.872222653526559,0,0
12424.0,163,4,3340.03,1.6094379124341003,8.114034421663943,0,0
12425.0,78,2,1741.41,1.0986122886681098,7.4630244913725114,0,0
12426.0,195,2,1345.21,1.0986122886681098,7.205048515865767,0,1
12427.0,22,3,1129.3,1.3862943611198906,7.030238363196686,0,0
12428.0,26,9,7956.46,2.302585092994046,8.981865132439246,0,0
12429.0,9,8,7485.91,2.1972245773362196,8.920911441322318,0,0
12430.0,43,1,256.4,0.6931471805599453,5.5506312951620265,1,1
12431.0,36,27,10857.97,3.332204510175204,9.292746745527754,0,0
12432.0,43,5,5059.32,1.791759469228055,8.529185001388596,0,0
12433.0,1,10,20581.26,2.3978952727983707,9.93218481871349,0,0
12434.0,85,3,1103.43,1.3862943611198906,7.007084643758051,0,0
12435.0,80,6,13925.93,1.9459101490553132,9.541579654832375,0,0
12436.0,100,1,509.01,0.6931471805599453,6.234430333369278,1,1
12437.0,2,39,12683.4,3.6888794541139363,9.44812817095412,0,0
12438.0,14,2,2906.85,1.0986122886681098,7.9751692554798295,0,0
12439.0,683,2,1158.18,1.0986122886681098,7.055468137579511,0,1
12440.0,462,2,859.2,1.0986122886681098,6.757164920349636,0,1
12441.0,367,1,347.1,0.6931471805599453,5.8524897948173935,1,1
12442.0,3,1,172.06,0.6931471805599453,5.153638355178593,1,1
12443.0,732,1,485.31,0.6931471805599453,6.186846280636522,1,1
12444.0,21,5,5005.46,1.791759469228055,8.518484357502437,0,0
12445.0,22,2,434.98,1.0986122886681098,6.077596370737269,0,1
12446.0,58,1,1002.3100000000001,0.6931471805599453,6.9110598129904375,1,1
12447.0,243,1,476.49,0.6931471805599453,6.168543217293113,1,1
12448.0,44,1,449.45,0.6931471805599453,6.110247083097449,1,1
12449.0,22,6,4835.89,1.9459101490553132,8.484027231195778,0,0
12450.0,156,5,688.2,1.791759469228055,6.5355315046537745,0,0
12451.0,11,8,12669.88,2.1972245773362196,9.447061726309741,0,0
12452.0,17,2,430.57,1.0986122886681098,6.067429722163682,0,1
12453.0,134,1,707.09,0.6931471805599453,6.562571204258897,1,1
12454.0,56,5,16679.78,1.791759469228055,9.72201243740933,0,0
12455.0,73,10,5879.95,2.3978952727983707,8.679473592468364,0,0
12456.0,44,3,3181.04,1.3862943611198906,8.065277779528966,0,0
12457.0,66,8,2995.91,2.1972245773362196,8.005337036835723,0,0
12458.0,71,4,1777.49,1.6094379124341003,7.483519968656931,0,0
12459.0,605,1,454.36,0.6931471805599453,6.121088314901487,1,1
12460.0,456,1,326.65,0.6931471805599453,5.791945965485506,1,1
12461.0,94,2,826.88,1.0986122886681098,6.718868216346018,0,1
12462.0,19,2,1189.59,1.0986122886681098,7.082204261557526,0,0
12463.0,53,4,1344.78,1.6094379124341003,7.204729049594601,0,0
12464.0,10,8,1212.05,2.1972245773362196,7.100893128209941,0,0
12465.0,17,2,742.1899999999999,1.0986122886681098,6.610951732080795,0,1
12466.0,682,1,56.73,0.6931471805599453,4.055776969072842,1,1
12467.0,423,1,132.8,0.6931471805599453,4.896346147694128,1,1
12468.0,188,5,3670.74,1.791759469228055,8.208420943133293,0,0
12469.0,523,2,3070.54,1.0986122886681098,8.029934343472139,0,1
12470.0,690,1,211.95,0.6931471805599453,5.3610573963692225,1,1
12471.0,2,79,39963.79,4.382026634673881,10.595754095448541,0,0
12472.0,32,19,17880.59,2.995732273553991,9.791526970948304,0,0
12473.0,29,5,3938.5499999999997,1.791759469228055,8.278821782571185,0,0
12474.0,17,31,12424.45,3.4657359027997265,9.427502067612823,0,0
12475.0,54,2,1149.64,1.0986122886681098,7.048073588295634,0,1
12476.0,16,23,14115.41,3.1780538303479458,9.555093229428618,0,0
12477.0,23,9,20276.37,2.302585092994046,9.917260764877222,0,0
12478.0,4,1,680.99,0.6931471805599453,6.525014994979364,1,1
12479.0,11,1,527.2,0.6931471805599453,6.269474999863032,1,1
12480.0,28,7,5464.85,2.0794415416798357,8.606274923740443,0,0
12481.0,23,15,12361.39,2.772588722239781,9.422414078014738,0,0
12482.0,576,29,23691.4,3.4011973816621555,10.072909600590481,-1,0
12483.0,17,19,5120.58,2.995732273553991,8.541218264178296,0,0
12484.0,33,12,6370.15,2.5649493574615367,8.759535266023915,0,0
12485.0,529,1,708.1,0.6931471805599453,6.563996560309951,1,1
12486.0,432,1,1037.28,0.6931471805599453,6.945320776868279,1,1
12487.0,731,1,285.29999999999995,0.6931471805599453,5.657040212104069,1,1
12488.0,10,3,1298.66,1.3862943611198906,7.169857970780942,0,0
12489.0,336,1,334.93,0.6931471805599453,5.816902804925467,1,1
12490.0,5,21,9823.64,3.091042453358316,9.192648794844782,0,0
12491.0,39,1,460.40000000000003,0.6931471805599453,6.134265345739653,1,1
12492.0,63,3,715.21,1.3862943611198906,6.573973420047142,0,1
12493.0,166,2,433.74,1.0986122886681098,6.0747481512447195,0,1
12494.0,16,9,1872.8700000000001,2.302585092994046,7.535761090061292,0,0
12495.0,641,1,357.4,0.6931471805599453,5.881649681100775,1,1
12496.0,620,2,54.09,1.0986122886681098,4.008968211484625,-1,1
12497.0,82,3,6248.5,1.3862943611198906,8.740256739530276,0,0
12498.0,21,3,403.70000000000005,1.3862943611198906,6.00314605188182,0,1
12499.0,560,1,393.72,0.6931471805599453,5.9781766527810465,1,1
12500.0,23,19,5955.21,2.995732273553991,8.692189651745124,0,0
12501.0,337,1,2169.39,0.6931471805599453,7.682662153888476,1,1
12502.0,96,5,3723.87,1.791759469228055,8.222787230875806,0,0
12503.0,584,1,1126.0,0.6931471805599453,7.027314514039777,1,1
12504.0,18,4,779.05,1.6094379124341003,6.659358020193259,0,0
12505.0,409,1,955.2,0.6931471805599453,6.862967096192003,1,1
12506.0,233,1,73.5,0.6931471805599453,4.310799125385514,1,1
12507.0,134,4,1844.06,1.6094379124341003,7.520267076271057,0,0
12508.0,26,2,398.27,1.0986122886681098,5.989637879766574,0,1
12509.0,284,1,176.5,0.6931471805599453,5.178970608915471,1,1
12510.0,143,9,5178.02,2.302585092994046,8.552371128165808,0,0
12511.0,429,1,3084.02,0.6931471805599453,8.034313419300645,1,1
12512.0,66,2,138.03,1.0986122886681098,4.9346897371814515,0,1
12513.0,113,1,612.29,0.6931471805599453,6.418837907265026,1,1
12514.0,267,2,1597.76,1.0986122886681098,7.3769836077601205,0,1
12515.0,353,1,383.7,0.6931471805599453,5.95246380975825,1,1
12516.0,78,4,2648.62,1.6094379124341003,7.882171512471631,0,0
12517.0,28,5,2502.84,1.791759469228055,7.825580832414862,0,0
12518.0,1,5,2056.89,1.791759469228055,7.629436465014086,0,0
12519.0,64,2,726.54,1.0986122886681098,6.589668980352017,0,1
12520.0,79,5,2634.26,1.791759469228055,7.876737127834484,0,0
12521.0,143,1,599.68,0.6931471805599453,6.39806234681208,1,1
12522.0,39,2,192.72,1.0986122886681098,5.266413817535028,0,1
12523.0,19,23,4372.15,3.1780538303479458,8.383238852219565,0,0
12524.0,9,17,11126.11,2.8903717578961645,9.317139751972052,0,0
12525.0,498,3,973.73,1.3862943611198906,6.882160509570649,0,1
12526.0,1,3,1316.66,1.3862943611198906,7.183612715167257,0,0
12527.0,82,5,735.51,1.791759469228055,6.601922813543027,0,0
12528.0,9,6,1933.48,1.9459101490553132,7.567593835498341,0,0
12529.0,528,1,316.48,0.6931471805599453,5.760414824222675,1,1
12530.0,60,9,3759.26,2.302585092994046,8.232243382929433,0,0
12531.0,15,2,1933.2,1.0986122886681098,7.567449083282863,0,0
12532.0,30,1,349.83000000000004,0.6931471805599453,5.860301775655642,1,1
12533.0,628,2,1367.89,1.0986122886681098,7.221755471439273,0,1
12534.0,131,1,1089.18,0.6931471805599453,6.9940980992041535,1,1
12535.0,92,2,716.35,1.0986122886681098,6.575563866544399,0,1
12536.0,43,3,12601.830000000002,1.3862943611198906,9.441676670894656,0,0
12537.0,409,1,732.94,0.6931471805599453,6.598427281404094,1,1
12538.0,29,2,640.45,1.0986122886681098,6.463731238695349,0,1
12539.0,22,7,11214.75,2.0794415416798357,9.325074319439649,0,0
12540.0,20,33,22254.49,3.5263605246161616,10.010343998731724,0,0
12541.0,30,3,981.18,1.3862943611198906,6.889774590946187,0,0
12542.0,484,2,481.88,1.0986122886681098,6.179768175579484,0,1
12543.0,448,1,980.25,0.6931471805599453,6.888827269096618,1,1
12544.0,36,1,372.7,0.6931471805599453,5.923453336491439,1,1
12545.0,75,2,1000.39,1.0986122886681098,6.9091443138264115,0,1
12546.0,47,2,1161.5,1.0986122886681098,7.058328137461511,0,1
12547.0,198,3,383.58,1.3862943611198906,5.952151829722441,0,1
12548.0,166,1,95.19999999999999,0.6931471805599453,4.566429357671661,1,1
12549.0,576,6,1575.68,1.9459101490553132,7.363076649441731,0,1
12550.0,79,1,964.83,0.6931471805599453,6.872987835288763,1,1
12551.0,358,1,168.0,0.6931471805599453,5.1298987149230735,1,1
12552.0,39,2,437.82,1.0986122886681098,6.084089306213804,0,1
12553.0,8,12,4608.75,2.5649493574615367,8.435928904585275,0,0
12554.0,449,1,468.5,0.6931471805599453,6.1516682986483175,1,1
12555.0,682,1,129.23,0.6931471805599453,4.869302117979612,1,1
12556.0,50,2,603.71,1.0986122886681098,6.404749004268278,0,1
12557.0,16,8,18716.14,2.1972245773362196,9.837194960582092,0,0
12558.0,8,1,269.96,0.6931471805599453,5.601971208509516,1,1
12559.0,311,2,561.71,1.0986122886681098,6.33276439774036,0,1
12560.0,5,3,2134.01,1.3862943611198906,7.666226609492505,0,0
12561.0,303,1,238.85,0.6931471805599453,5.480013727948073,1,1
12562.0,8,9,4966.92,2.302585092994046,8.510756520424078,0,0
12563.0,409,1,249.24,0.6931471805599453,5.522420457356946,1,1
12564.0,261,1,456.9,0.6931471805599453,6.12665081966305,1,1
12565.0,289,1,145.92,0.6931471805599453,4.989888220951467,1,1
12566.0,86,1,351.65,0.6931471805599453,5.865476063654188,1,1
12567.0,23,15,13709.86,2.772588722239781,9.525943498524859,0,0
12568.0,645,1,70.0,0.6931471805599453,4.2626798770413155,1,1
12569.0,2,32,4124.69,3.4965075614664802,8.324988557507531,0,0
12570.0,682,1,77.52,0.6931471805599453,4.3633533694082605,1,1
12571.0,40,2,519.61,1.0986122886681098,6.255001200981438,0,1
12572.0,9,2,1020.42,1.0986122886681098,6.928949094989139,0,0
12573.0,227,5,717.41,1.791759469228055,6.577040436712936,0,1
12574.0,316,1,218.45,0.6931471805599453,5.391124416134243,1,1
12575.0,457,2,622.8199999999999,1.0986122886681098,6.435861865217934,0,1
12576.0,36,8,2142.72,2.1972245773362196,7.670297916647234,0,0
12577.0,35,8,1653.75,2.1972245773362196,7.4114052189990325,0,0
12578.0,21,4,4642.45,1.6094379124341003,8.443212903418239,0,0
12579.0,78,1,440.42,0.6931471805599453,6.0899968031722285,1,1
12580.0,247,2,1052.9,1.0986122886681098,6.960252847939891,0,1
12581.0,40,1,197.71,0.6931471805599453,5.291846475417725,1,1
12582.0,239,4,1980.4,1.6094379124341003,7.59155894453893,0,0
12583.0,3,27,14447.44,3.332204510175204,9.578341729235134,0,0
12584.0,4,9,2338.15,2.302585092994046,7.757542894498013,0,0
12585.0,234,2,2040.1,1.0986122886681098,7.621244157199997,0,1
12586.0,17,4,2062.67,1.6094379124341003,7.632241230097758,0,0
12587.0,8,1,144.0,0.6931471805599453,4.976733742420574,1,1
12588.0,39,4,958.78,1.6094379124341003,6.866704091532522,0,0
12589.0,29,8,4695.66,2.1972245773362196,8.454606896777193,0,0
12590.0,211,2,9864.26,1.0986122886681098,9.196774773912752,-1,0
12591.0,317,3,1352.15,1.3862943611198906,7.210190486770758,0,1
12592.0,92,5,2582.66,1.791759469228055,7.856962277297855,0,0
12593.0,109,3,418.09999999999997,1.3862943611198906,6.038109554931026,0,1
12594.0,38,15,5090.110000000001,2.772588722239781,8.535251160425936,0,0
12595.0,505,1,299.02,0.6931471805599453,5.703849139100744,1,1
12596.0,51,2,618.27,1.0986122886681098,6.428541364981557,0,1
12597.0,19,4,3811.22,1.6094379124341003,8.245966975595675,0,0
12598.0,10,11,4534.09,2.4849066497880004,8.419600207997298,0,0
12599.0,29,13,2296.72,2.6390573296152584,7.739672605902305,0,0
12600.0,29,21,5043.92,3.091042453358316,8.526137075377541,0,0
12601.0,190,6,681.26,1.9459101490553132,6.525410816864686,0,0
12602.0,59,1,153.12,0.6931471805599453,5.037731519757957,1,1
12603.0,22,1,739.1999999999999,0.6931471805599453,6.606920419952056,1,1
12604.0,79,2,254.18,1.0986122886681098,5.541969178493598,0,1
12605.0,376,4,1232.95,1.6094379124341003,7.117975685005857,0,1
12606.0,682,1,21.0,0.6931471805599453,3.091042453358316,1,1
12607.0,60,1,1579.51,0.6931471805599453,7.3655028587473295,1,1
12608.0,405,1,415.79,0.6931471805599453,6.03258249782888,1,1
12609.0,78,9,3435.86,2.302585092994046,8.14231354282266,0,0
12610.0,23,5,2099.54,1.791759469228055,7.6499497335130995,0,0
12611.0,52,1,1193.32,0.6931471805599453,7.085332264745334,1,1
12612.0,74,1,704.0400000000001,0.6931471805599453,6.558254538791405,1,1
12613.0,57,10,6835.07,2.3978952727983707,8.829968284089432,0,0
12614.0,278,1,315.6,0.6931471805599453,5.757639147446912,1,1
12615.0,2,8,5740.98,2.1972245773362196,8.655559377568013,0,0
12616.0,95,3,1131.1,1.3862943611198906,7.031829594084064,0,0
12617.0,29,1,355.53,0.6931471805599453,5.876418387786464,1,1
12618.0,22,1,177.31,0.6931471805599453,5.183523608545955,1,1
12619.0,16,10,3781.38,2.3978952727983707,8.238108720109691,0,0
12620.0,15,3,1339.41,1.3862943611198906,7.20073081629489,0,0
12621.0,2,35,24775.81,3.58351893845611,10.117663414047277,0,0
12622.0,232,1,180.1,0.6931471805599453,5.199049364889368,1,1
12623.0,276,7,3747.84,2.0794415416798357,8.229201737777698,0,0
12624.0,106,2,641.13,1.0986122886681098,6.464790775403018,0,1
12625.0,212,4,5164.88,1.6094379124341003,8.549830744582277,0,0
12626.0,23,9,6620.48,2.302585092994046,8.798074188898816,0,0
12627.0,11,7,4478.53,2.0794415416798357,8.407273409191232,0,0
12628.0,4,3,786.46,1.3862943611198906,6.668812575758953,0,0
12629.0,386,2,1558.22,1.0986122886681098,7.3519409752019005,0,1
12630.0,10,2,1270.88,1.0986122886681098,7.1482513998271635,0,0
12631.0,57,6,3481.57,1.9459101490553132,8.155525805954461,0,0
12632.0,521,2,804.88,1.0986122886681098,6.691934848047708,0,1
12633.0,59,7,5678.16,2.0794415416798357,8.644558613454844,0,0
12634.0,536,2,490.0,1.0986122886681098,6.19644412779452,0,1
12635.0,90,4,2930.41,1.6094379124341003,7.983238814926674,0,0
12636.0,739,1,141.0,0.6931471805599453,4.955827057601261,1,1
12637.0,67,12,8340.31,2.5649493574615367,9.028975557358438,0,0
12638.0,33,2,921.49,1.0986122886681098,6.827076535747527,0,1
12639.0,239,3,1312.37,1.3862943611198906,7.180351632015873,0,1
12640.0,24,3,1174.58,1.3862943611198906,7.06951692181073,0,0
12641.0,115,1,185.9,0.6931471805599453,5.230573714461517,1,1
12642.0,25,3,1013.26,1.3862943611198906,6.9219145615400475,0,0
12643.0,128,12,8350.42,2.5649493574615367,9.030186863266598,0,0
12644.0,130,4,1918.49,1.6094379124341003,7.559814804737258,0,0
12645.0,34,8,3539.3,2.1972245773362196,8.171966748299813,0,0
12646.0,5,2,1346.97,1.0986122886681098,7.206355036031724,0,0
12647.0,22,36,17924.35,3.6109179126442243,9.793971191079148,0,0
12648.0,155,4,1112.0,1.6094379124341003,7.014814351275545,0,0
12649.0,107,8,2294.65,2.1972245773362196,7.738771306795058,0,0
12650.0,3,1,314.44,0.6931471805599453,5.753968489569372,1,1
12651.0,335,4,377.75,1.6094379124341003,5.9368763568235785,0,1
12652.0,331,2,1017.03,1.0986122886681098,6.925624666224383,0,1
12653.0,149,3,4160.83,1.3862943611198906,8.333710160372133,0,0
12654.0,11,5,601.98,1.791759469228055,6.401884028681278,0,0
12655.0,424,1,261.35,0.6931471805599453,5.569679490132721,1,1
12656.0,17,8,6407.83,2.1972245773362196,8.765432005953489,0,0
12657.0,11,4,1643.18,1.6094379124341003,7.4049970586737315,0,0
12658.0,19,1,686.05,0.6931471805599453,6.532407069777784,1,1
12659.0,30,1,91.68,0.6931471805599453,4.529152699564175,1,1
12660.0,11,1,245.1,0.6931471805599453,5.50573795739701,1,1
12661.0,436,1,162.0,0.6931471805599453,5.093750200806762,1,1
12662.0,1,20,6988.02,3.044522437723423,8.852095625112755,0,0
12663.0,625,2,239.4,1.0986122886681098,5.4823042026610525,0,1
12664.0,8,11,6070.04,2.4849066497880004,8.711285203809107,0,0
12665.0,325,3,313.6,1.3862943611198906,5.751301990624177,0,1
12666.0,394,1,1248.42,0.6931471805599453,7.130434722615036,1,1
12667.0,58,1,620.13,0.6931471805599453,6.431540399799522,1,1
12668.0,12,10,11444.68,2.3978952727983707,9.345367645213216,0,0
12669.0,151,3,2744.0299999999997,1.3862943611198906,7.917547282845659,0,0
12670.0,10,7,3760.29,2.0794415416798357,8.232517262650086,0,0
12671.0,606,1,2622.481,0.6931471805599453,7.872257340866884,1,1
12672.0,330,2,437.05,1.0986122886681098,6.082333059112373,0,1
12673.0,5,3,1230.02,1.3862943611198906,7.115598373006169,0,0
12674.0,39,4,1970.6,1.6094379124341003,7.586600674831223,0,0
12675.0,554,2,958.5,1.0986122886681098,6.8664123154477545,0,1
12676.0,25,11,2843.09,2.4849066497880004,7.952998435992042,0,0
12677.0,555,2,395.1,1.0986122886681098,5.981666704627871,0,1
12678.0,42,21,34281.18,3.091042453358316,10.44238096462203,0,0
12679.0,59,4,1113.02,1.6094379124341003,7.015730373647435,0,0
12680.0,1,4,880.81,1.6094379124341003,6.781976613299544,0,0
12681.0,15,45,30868.28,3.828641396489095,10.337516793609044,0,0
12682.0,4,52,24033.91,3.970291913552122,10.087262635781837,0,0
12683.0,4,21,12696.78,3.091042453358316,9.449182454017226,0,0
12684.0,8,7,2283.63,2.0794415416798357,7.733959364615189,0,0
12685.0,28,6,2863.08,1.9459101490553132,7.960002460651312,0,0
12686.0,372,1,178.28,0.6931471805599453,5.188948829492672,1,1
12687.0,481,2,2138.91,1.0986122886681098,7.668519051056749,0,1
12688.0,114,1,4873.8099999999995,0.6931471805599453,8.491836408313453,-1,0
12689.0,26,2,1247.61,1.0986122886681098,7.1297862115656185,0,0
12690.0,206,1,389.01,0.6931471805599453,5.966172379820607,1,1
12691.0,28,7,1170.4,2.0794415416798357,7.065954893655682,0,0
12692.0,637,1,110.95,0.6931471805599453,4.718052343044764,1,1
12693.0,127,7,1703.02,2.0794415416798357,7.4407454444095835,0,0
12694.0,70,3,1843.35,1.3862943611198906,7.519882190878127,0,0
12695.0,7,7,1407.1200000000001,2.0794415416798357,7.2500107603590775,0,0
12696.0,435,2,851.91,1.0986122886681098,6.748654031960281,0,1
12697.0,29,3,957.59,1.3862943611198906,6.865463454791294,0,0
12698.0,590,1,339.75,0.6931471805599453,5.831149070576642,1,1
12699.0,418,1,638.11,0.6931471805599453,6.460076583537422,1,1
12700.0,8,4,4939.99,1.6094379124341003,8.505320994961897,0,0
12701.0,80,6,2446.41,1.9459101490553132,7.802785601512003,0,0
12702.0,20,1,219.0,0.6931471805599453,5.393627546352362,1,1
12703.0,71,4,1006.53,1.6094379124341003,6.915257070052459,0,0
12704.0,7,8,2340.84,2.1972245773362196,7.758692224146705,0,0
12705.0,15,14,11762.1,2.70805020110221,9.372722792156985,0,0
12707.0,292,1,603.42,0.6931471805599453,6.404269320519532,1,1
12708.0,30,18,5314.1,2.9444389791664403,8.5783071052745,0,0
12709.0,15,34,31093.34,3.5553480614894135,10.344781088035354,0,0
12710.0,97,3,1149.02,1.3862943611198906,7.047534612510416,0,0
12711.0,612,2,1339.05,1.0986122886681098,7.200462205681664,0,1
12712.0,29,21,7193.66,3.091042453358316,8.881094363166692,0,0
12713.0,1,1,848.55,0.6931471805599453,6.744706797531768,1,1
12714.0,9,12,14093.71,2.5649493574615367,9.553554828664682,0,0
12715.0,106,1,353.86,0.6931471805599453,5.871723345495433,1,1
12716.0,4,2,1053.49,1.0986122886681098,6.960812516706486,0,0
12717.0,151,3,1308.91,1.3862943611198906,7.17771371154501,0,0
12718.0,71,1,238.25,0.6931471805599453,5.477509030333064,1,1
12719.0,5,2,644.95,1.0986122886681098,6.47072210140631,0,1
12720.0,3,30,8260.67,3.4339872044851463,9.019382025256323,0,0
12721.0,32,8,4013.08,2.1972245773362196,8.297563459401823,0,0
12722.0,85,4,997.63,1.6094379124341003,6.906384339674138,0,0
12723.0,4,5,725.07,1.791759469228055,6.587646428909591,0,0
12724.0,5,7,2317.52,2.0794415416798357,7.748684330061293,0,0
12725.0,371,4,2694.56,1.6094379124341003,7.899361253965079,0,1
12726.0,28,11,4014.6,2.4849066497880004,8.297942054817371,0,0
12727.0,11,10,5679.53,2.3978952727983707,8.644799817221259,0,0
12728.0,71,5,1070.17,1.791759469228055,6.97650678801018,0,0
12729.0,114,1,453.01,0.6931471805599453,6.118119224230488,1,1
12730.0,522,1,829.25,0.6931471805599453,6.721726860256856,1,1
12731.0,24,17,25775.71,2.8903717578961645,10.157226650040503,0,0
12732.0,180,1,236.26000000000002,0.6931471805599453,5.469156586232957,1,1
12733.0,234,4,2424.87,1.6094379124341003,7.793945501918165,0,0
12734.0,353,3,639.65,1.3862943611198906,6.462483285955585,0,1
12735.0,315,2,779.5699999999999,1.0986122886681098,6.660024422032584,0,1
12736.0,333,1,234.0,0.6931471805599453,5.459585514144159,1,1
12737.0,499,2,3710.5,1.0986122886681098,8.219191386557602,0,1
12738.0,372,1,310.7,0.6931471805599453,5.7420411867732915,1,1
12739.0,78,4,2726.73,1.6094379124341003,7.911225040458104,0,0
12740.0,64,1,427.6,0.6931471805599453,6.060524083039477,1,1
12741.0,529,2,406.07,1.0986122886681098,6.008985160825971,0,1
12742.0,626,1,1201.52,0.6931471805599453,7.092174633858238,1,1
12743.0,134,2,546.43,1.0986122886681098,6.305234599635373,0,1
12744.0,52,11,25317.06,2.4849066497880004,10.139273254049405,0,0
12745.0,487,3,925.41,1.3862943611198906,6.8313169012337,0,1
